new_K2/log/1-1-proj0026.log,C,4,"6+8+15+17"
new_K2/log/1-1-proj0175.log,C,1,"27"
new_K2/log/1-1-proj0193.log,C,1,"12"
new_K2/log/1-1-proj0884.log,C,2,"19+34"
new_K2/log/1-1-proj0887.log,C,3,"13+28+49"
new_K2/log/1-1-proj0974.log,C,1,"19"
new_K2/log/1-1-proj1041.log,D,0,-
new_K2/log/1-1-proj1474.log,D,0,-
new_K2/log/1-1-proj1999.log,C,1,"44"
new_K2/log/1-1-proj2428.log,C,1,"16"
new_K2/log/1-1-proj2534.log,D,0,-
new_K2/log/1-1-proj2672.log,D,0,-
new_K2/log/1-1-proj2789.log,C,1,"31"
new_K2/log/1-1-proj3185.log,C,1,"12"
new_K2/log/1-1-proj3191.log,C,1,"28"
new_K2/log/1-1-proj3232.log,C,1,"18"
new_K2/log/1-1-proj3455.log,C,1,"45"
new_K2/log/1-1-proj3503.log,C,1,"35"
new_K2/log/1-1-proj4424.log,C,1,"27"
new_K2/log/1-1-proj4474.log,C,1,"16"
new_K2/log/1-1-proj4521.log,C,4,"20+27+28+52"
new_K2/log/1-1-proj4536.log,C,6,"20+23+25+27+40+44"
new_K2/log/1-1-proj4803.log,C,1,"33"
new_K2/log/1-1-proj4824.log,C,1,"16"
new_K2/log/1-1-proj4927.log,C,1,"11"
new_K2/log/1-1-proj5136.log,C,1,"24"
new_K2/log/1-1-proj5156.log,C,1,"21"
new_K2/log/1-1-proj5273.log,C,1,"49"
new_K2/log/1-1-proj5610.log,D,0,-
new_K2/log/1-2-proj0139.log,D,0,-
new_K2/log/1-2-proj0887.log,C,3,"13+28+49"
new_K2/log/10-1-proj3455.log,D,0,-
new_K2/log/10-1-proj4474.log,D,0,-
new_K2/log/10-1-proj5136.log,D,0,-
new_K2/log/11-1-proj3455.log,D,0,-
new_K2/log/11-1-proj4474.log,D,0,-
new_K2/log/11-1-proj5136.log,D,0,-
new_K2/log/12-1-proj3455.log,D,0,-
new_K2/log/12-1-proj4474.log,D,0,-
new_K2/log/12-1-proj5136.log,C,1,"22"
new_K2/log/13-1-proj3455.log,D,0,-
new_K2/log/13-1-proj4474.log,D,0,-
new_K2/log/13-1-proj5136.log,C,1,"12"
new_K2/log/14-1-proj3455.log,D,0,-
new_K2/log/14-1-proj4474.log,D,0,-
new_K2/log/14-1-proj5136.log,D,0,-
